date,vaccine,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,mean7d,inzmean7d,prct,prctSumTotal,prct_mean7d,geoRegion,type,type_variant,data_completeness,version
2022-02-04,all,partially_vaccinated,0,325,141466,0,NA,0.71,0.5,0,1.49,0.58,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-04,all,not_vaccinated,53,10955,2613613,2.03,NA,46.71,1.79,38.97,50.1,39.15,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-04,all,unknown,25,5954,NA,NA,NA,23.57,NA,18.38,27.23,19.2,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-05,all,fully_vaccinated,35,4668,5958037,0.59,NA,47.43,0.8,35.35,21.25,40.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-05,all,partially_vaccinated,1,326,138476,0.72,NA,0.71,0.51,1.01,1.48,0.59,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-05,all,not_vaccinated,47,11002,2612842,1.8,NA,47.29,1.81,47.47,50.09,40.39,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-05,all,unknown,16,5970,NA,NA,NA,22.57,NA,16.16,27.18,18.77,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-06,all,fully_vaccinated,31,4699,5959085,0.52,NA,46.43,0.78,44.29,21.32,40.98,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-06,all,partially_vaccinated,0,326,137542,0,NA,0.43,0.31,0,1.48,0.37,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-06,all,not_vaccinated,28,11030,2612728,1.07,NA,46.86,1.79,40,50.05,41.4,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-06,all,unknown,11,5981,NA,NA,NA,20.14,NA,15.71,27.14,17.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-07,all,fully_vaccinated,48,4747,5961391,0.81,NA,45.57,0.76,36.92,21.42,42.09,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-07,all,partially_vaccinated,1,327,135824,0.74,NA,0.43,0.32,0.77,1.48,0.37,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-07,all,not_vaccinated,49,11079,2612140,1.88,NA,44.29,1.7,37.69,49.98,40.74,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-07,all,unknown,32,6013,NA,NA,NA,18.71,NA,24.62,27.13,16.79,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-08,all,fully_vaccinated,47,4794,5963462,0.79,NA,43.14,0.72,38.84,21.51,42.65,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-08,all,partially_vaccinated,1,328,134257,0.74,NA,0.57,0.42,0.83,1.47,0.54,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-08,all,not_vaccinated,54,11133,2611636,2.07,NA,41.43,1.59,44.63,49.95,40.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-08,all,unknown,19,6032,NA,NA,NA,17,NA,15.7,27.07,16.28,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-09,all,fully_vaccinated,48,4842,5967706,0.8,NA,41,0.69,47.06,21.63,41.87,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-09,all,partially_vaccinated,0,328,130951,0,NA,0.71,0.54,0,1.47,0.82,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-09,all,not_vaccinated,43,11176,2610698,1.65,NA,40.29,1.54,42.16,49.92,42.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-09,all,unknown,11,6043,NA,NA,NA,15.57,NA,10.78,26.99,15.25,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-10,all,fully_vaccinated,52,4894,5970081,0.87,NA,41.29,0.69,49.52,21.76,41.02,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-10,all,partially_vaccinated,0,328,129055,0,NA,1,0.77,0,1.46,1.15,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-10,all,not_vaccinated,36,11212,2610219,1.38,NA,42.57,1.63,34.29,49.84,43.66,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-10,all,unknown,17,6060,NA,NA,NA,15,NA,16.19,26.94,14.17,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-11,all,fully_vaccinated,41,4935,5972605,0.69,NA,41.14,0.69,46.59,21.85,42.14,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-11,all,partially_vaccinated,1,329,127147,0.79,NA,0.86,0.68,1.14,1.46,1.04,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-11,all,not_vaccinated,33,11245,2609603,1.26,NA,42,1.61,37.5,49.8,44.4,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-11,all,unknown,13,6073,NA,NA,NA,12.29,NA,14.77,26.89,12.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-12,all,fully_vaccinated,20,4955,5976869,0.33,NA,39.86,0.67,29.85,21.88,42.98,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-12,all,partially_vaccinated,2,331,123397,1.62,NA,0.71,0.58,2.99,1.46,0.92,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-12,all,not_vaccinated,39,11284,2609089,1.49,NA,39.86,1.53,58.21,49.82,44.58,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-12,all,unknown,6,6079,NA,NA,NA,10.71,NA,8.96,26.84,11.52,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-13,all,fully_vaccinated,33,4988,5978509,0.55,NA,38.14,0.64,38.37,21.94,43.6,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-13,all,partially_vaccinated,2,333,121833,1.64,NA,0.71,0.58,2.33,1.46,0.92,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-13,all,not_vaccinated,44,11328,2609013,1.69,NA,37.57,1.44,51.16,49.83,44.07,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-13,all,unknown,7,6086,NA,NA,NA,10.14,NA,8.14,26.77,11.41,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-14,all,fully_vaccinated,47,5035,5980387,0.79,NA,34.57,0.58,44.76,22.04,41.96,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-14,all,partially_vaccinated,0,333,120290,0,NA,0.86,0.71,0,1.46,1.12,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-14,all,not_vaccinated,45,11373,2608678,1.73,NA,36.57,1.4,42.86,49.79,45,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-14,all,unknown,13,6099,NA,NA,NA,9.71,NA,12.38,26.7,11.91,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-15,all,fully_vaccinated,38,5073,5982023,0.64,NA,33,0.55,44.71,22.13,42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-15,all,partially_vaccinated,0,333,118990,0,NA,0.86,0.72,0,1.45,1.18,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-15,all,not_vaccinated,39,11412,2608342,1.5,NA,36,1.38,45.88,49.78,46.12,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-15,all,unknown,8,6107,NA,NA,NA,8.43,NA,9.41,26.64,10.69,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-16,all,fully_vaccinated,36,5109,5985368,0.6,NA,33.57,0.56,51.43,22.22,45.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-16,all,partially_vaccinated,0,333,116182,0,NA,0.57,0.49,0,1.45,0.76,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-16,all,not_vaccinated,27,11439,2607805,1.04,NA,32.57,1.25,38.57,49.75,42.67,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-16,all,unknown,7,6114,NA,NA,NA,8.29,NA,10,26.59,11.04,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-17,all,fully_vaccinated,27,5136,5987303,0.45,NA,32.43,0.54,38.03,22.27,46.43,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-17,all,partially_vaccinated,1,334,114594,0.87,NA,0.29,0.25,1.41,1.45,0.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-17,all,not_vaccinated,29,11468,2607458,1.11,NA,29.71,1.14,40.85,49.72,41.49,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-17,all,unknown,14,6128,NA,NA,NA,8.29,NA,19.72,26.57,11.66,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-18,all,fully_vaccinated,30,5166,5989061,0.5,NA,29.29,0.49,46.88,22.33,45.79,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-18,all,partially_vaccinated,1,335,113134,0.88,NA,0.29,0.26,1.56,1.45,0.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-18,all,not_vaccinated,29,11497,2607160,1.11,NA,27.43,1.05,45.31,49.71,42.05,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-18,all,unknown,4,6132,NA,NA,NA,7.57,NA,6.25,26.51,11.73,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-19,all,fully_vaccinated,24,5190,5991968,0.4,NA,26.29,0.44,54.55,22.4,45.48,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-19,all,partially_vaccinated,0,335,110578,0,NA,0.29,0.26,0,1.45,0.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-19,all,not_vaccinated,15,11512,2606809,0.58,NA,24.29,0.93,34.09,49.68,41.56,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-19,all,unknown,5,6137,NA,NA,NA,7.29,NA,11.36,26.48,12.53,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-20,all,fully_vaccinated,25,5215,5992987,0.42,NA,21.57,0.36,44.64,22.45,48.85,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-20,all,partially_vaccinated,0,335,109589,0,NA,0.29,0.26,0,1.44,0.42,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-20,all,not_vaccinated,24,11536,2606779,0.92,NA,20.57,0.79,42.86,49.66,39.63,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-20,all,unknown,7,6144,NA,NA,NA,6.29,NA,12.5,26.45,11.1,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-21,all,fully_vaccinated,25,5240,5994325,0.42,NA,NA,NA,40.32,22.5,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-21,all,partially_vaccinated,0,335,108469,0,NA,NA,NA,0,1.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-21,all,not_vaccinated,29,11565,2606561,1.11,NA,NA,NA,46.77,49.65,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-21,all,unknown,8,6152,NA,NA,NA,NA,NA,12.9,26.41,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-22,all,fully_vaccinated,17,5257,5995513,0.28,NA,NA,NA,42.5,22.53,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-22,all,partially_vaccinated,0,335,107442,0,NA,NA,NA,0,1.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-22,all,not_vaccinated,17,11582,2606400,0.65,NA,NA,NA,42.5,49.64,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-22,all,unknown,6,6158,NA,NA,NA,NA,NA,15,26.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-23,all,fully_vaccinated,3,5260,5997905,0.05,NA,NA,NA,75,22.54,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-23,all,partially_vaccinated,0,335,105481,0,NA,NA,NA,0,1.44,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-23,all,not_vaccinated,1,11583,2605969,0.04,NA,NA,NA,25,49.64,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2022-02-23,all,unknown,0,6158,NA,NA,NA,NA,NA,0,26.39,NA,CHFL,COVID19Hosp,vaccine,intermediate,2022-02-24_07-53-39
2021-01-27,all,fully_vaccinated_first_booster,0,0,73,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-01-28,all,fully_vaccinated_first_booster,0,0,74,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-01-29,all,fully_vaccinated_first_booster,0,0,74,NA,NA,NA,NA,0,0,NA,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-01-30,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-01-31,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-01,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-02,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-03,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-04,all,fully_vaccinated_first_booster,0,0,74,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-05,all,fully_vaccinated_first_booster,0,0,76,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-06,all,fully_vaccinated_first_booster,0,0,77,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-07,all,fully_vaccinated_first_booster,0,0,77,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-08,all,fully_vaccinated_first_booster,0,0,77,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-09,all,fully_vaccinated_first_booster,0,0,80,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-10,all,fully_vaccinated_first_booster,0,0,80,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-11,all,fully_vaccinated_first_booster,0,0,80,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-12,all,fully_vaccinated_first_booster,0,0,83,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-13,all,fully_vaccinated_first_booster,0,0,83,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-14,all,fully_vaccinated_first_booster,0,0,83,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-15,all,fully_vaccinated_first_booster,0,0,83,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-16,all,fully_vaccinated_first_booster,0,0,84,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-17,all,fully_vaccinated_first_booster,0,0,84,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-18,all,fully_vaccinated_first_booster,0,0,84,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-19,all,fully_vaccinated_first_booster,0,0,84,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-20,all,fully_vaccinated_first_booster,0,0,84,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-21,all,fully_vaccinated_first_booster,0,0,90,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-22,all,fully_vaccinated_first_booster,0,0,92,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-23,all,fully_vaccinated_first_booster,0,0,92,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-24,all,fully_vaccinated_first_booster,0,0,92,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-25,all,fully_vaccinated_first_booster,0,0,92,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-26,all,fully_vaccinated_first_booster,0,0,93,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-27,all,fully_vaccinated_first_booster,0,0,93,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-02-28,all,fully_vaccinated_first_booster,0,0,93,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-01,all,fully_vaccinated_first_booster,0,0,94,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-02,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-03,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-04,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-05,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-06,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-07,all,fully_vaccinated_first_booster,0,0,96,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-08,all,fully_vaccinated_first_booster,0,0,97,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-09,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-10,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-11,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-12,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-13,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-14,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-15,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-16,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-17,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-18,all,fully_vaccinated_first_booster,0,0,99,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-19,all,fully_vaccinated_first_booster,0,0,101,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-20,all,fully_vaccinated_first_booster,0,0,101,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-21,all,fully_vaccinated_first_booster,0,0,101,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-22,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-23,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-24,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-25,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-26,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-27,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-28,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-29,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-30,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-03-31,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-01,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-02,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-03,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-04,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-05,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-06,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-07,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-08,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-09,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-10,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-11,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-12,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-13,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-14,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-15,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-16,all,fully_vaccinated_first_booster,0,0,102,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-17,all,fully_vaccinated_first_booster,0,0,103,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-18,all,fully_vaccinated_first_booster,0,0,103,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-19,all,fully_vaccinated_first_booster,0,0,104,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
2021-04-20,all,fully_vaccinated_first_booster,0,0,106,NA,NA,0,NA,0,0,0,CHFL,COVID19Hosp,vaccine,insufficient,2022-02-24_07-53-39
